proto,service,state,dur,sbytes,dbytes,spkts,dpkts,sttl,dttl,swin,dwin,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,encodedCategory
-0.2050756298976785,0.5043011323241103,0.11652004985739754,0.07103456445109337,-0.013147230427947638,-0.17079662990067998,0.3574947083061339,0.21139055450203786,-0.5821238055292414,-0.009608482348372045,1.0231478298481755,1.0278168637926413,-0.7530255914892935,-0.49881079958016716,-0.5673790715839311,-0.5999014035401277,-0.6048967187883252,-0.64238695660746,-0.08858924620370486,1,,0
-0.2050756298976785,-0.8204465820618376,0.11652004985739754,-0.1499726946464295,-0.002602704208266416,0.1576663100568777,0.46829590945058935,0.2892469690375109,-0.5821238055292414,-0.009608482348372045,1.0231478298481755,1.0278168637926413,-0.4364265751160964,-0.49881079958016716,-0.041426038122897385,-0.5999014035401277,-0.6048967187883252,-0.5661061490709132,, ,,0
-0.2050756298976785,3.1537965610960064,0.11652004985739754,-0.15023578021632283,0.5326908045462737,-0.17346922114061336,0.3574947083061339,0.09460593269882832,-0.5821238055292414,-0.009608482348372045,1.0231478298481755,1.0278168637926413,-0.7530255914892935,-0.49881079958016716,-0.5673790715839311,-0.5999014035401277,-0.6048967187883252,-0.64238695660746,, ,,0
0.41797938003606333,0.0627185608621277,-2.0283461285653255,-0.15686931421658593,-0.05742153630215133,-0.19710910277118426,-0.33501279884671276,-0.29467613997853687,-0.5821238055292414,-0.009608482348372045,-0.9773851729678827,-0.9729572625702527,-0.7530255914892935,-0.49881079958016716,-0.7777602849683445,-0.5003619023185456,-0.6048967187883252,-0.7186677641440069,, ,,0
0.41797938003606333,0.0627185608621277,-2.0283461285653255,-0.15687012371064712,-0.05742153630215133,-0.19710910277118426,-0.33501279884671276,-0.29467613997853687,-0.5821238055292414,-0.009608482348372045,-0.9773851729678827,-0.9729572625702527,-0.7530255914892935,-0.49881079958016716,-0.35699785819951757,-0.5999014035401277,-0.6048967187883252,-0.64238695660746,, ,,0
0.41797938003606333,0.0627185608621277,-2.0283461285653255,-0.15685771146837524,-0.05742153630215133,-0.19710910277118426,-0.33501279884671276,-0.29467613997853687,-0.5821238055292414,-0.009608482348372045,-0.9773851729678827,-0.9729572625702527,-0.7530255914892935,-0.49881079958016716,-0.5673790715839311,-0.5999014035401277,-0.6048967187883252,-0.7186677641440069,, ,,0
-0.2050756298976785,-0.8204465820618376,0.11652004985739754,-0.15125196509449523,-0.0059058088072027025,0.13054172382617266,0.4128953088783616,0.25031876176977436,-0.5821238055292414,-0.009608482348372045,1.0231478298481755,1.0278168637926413,-0.3572768210227971,-0.49881079958016716,-0.1466166448151041,-0.5999014035401277,-0.6048967187883252,-0.7186677641440069,, ,,0
0.41797938003606333,-0.8204465820618376,-2.0283461285653255,-0.1566831305825076,-0.05122821517914579,-0.19617886383131794,-0.3073124985605989,-0.27521203634466856,-0.5821238055292414,-0.009608482348372045,-0.9773851729678827,-0.9729572625702527,-0.0406778046496001,-0.49881079958016716,-0.4621884648917243,-0.5999014035401277,-0.6048967187883252,-0.4135445339978194,, ,,0
0.41797938003606333,-0.8204465820618376,-2.0283461285653255,-0.10283855377570221,-0.050720045240847896,-0.19611980104148516,-0.3073124985605989,-0.27521203634466856,-0.5821238055292414,-0.009608482348372045,-0.9773851729678827,-0.9729572625702527,-0.5947260833026949,-0.49881079958016716,-0.5673790715839311,-0.5999014035401277,-0.6048967187883252,-0.4135445339978194,, ,,0
0.41797938003606333,0.0627185608621277,-2.0283461285653255,-0.15688037730208912,-0.05742153630215133,-0.19710910277118426,-0.33501279884671276,-0.29467613997853687,-0.5821238055292414,-0.009608482348372045,-0.9773851729678827,-0.9729572625702527,-0.7530255914892935,-0.49881079958016716,-0.5673790715839311,-0.5999014035401277,-0.6048967187883252,-0.7186677641440069,, ,,0
0.41797938003606333,-0.8204465820618376,-2.0283461285653255,-0.15668420990792256,-0.051609342632869204,-0.19617886383131794,-0.3073124985605989,-0.27521203634466856,-0.5821238055292414,-0.009608482348372045,-0.9773851729678827,-0.9729572625702527,-0.2781270669294979,-0.49881079958016716,-0.5673790715839311,-0.5999014035401277,-0.6048967187883252,-0.48982534153436624,, ,,0
0.41797938003606333,0.0627185608621277,-2.0283461285653255,-0.1568596002878514,-0.05764386065015665,-0.19721246265339162,-0.33501279884671276,-0.29467613997853687,-0.5821238055292414,-0.009608482348372045,-0.9773851729678827,-0.9729572625702527,-0.6738758373959942,-0.49881079958016716,-0.35699785819951757,-0.5999014035401277,-0.6048967187883252,-0.64238695660746,, ,,0
0.41797938003606333,-0.8204465820618376,-2.0283461285653255,-0.1559157302124804,-0.050720045240847896,-0.19611980104148516,-0.3073124985605989,-0.27521203634466856,-0.5821238055292414,-0.009608482348372045,-0.9773851729678827,-0.9729572625702527,-0.11982755874289935,-0.49881079958016716,-0.1466166448151041,-0.5003619023185456,-0.46797338203510563,-0.4135445339978194,, ,,0
-0.2050756298976785,-0.8204465820618376,0.11652004985739754,-0.03843250795228854,-0.01174976309762844,-0.07154161158669019,0.21899320687556456,0.016749518163355282,-0.5821238055292414,-0.009608482348372045,1.0231478298481755,1.0278168637926413,-0.5155763292093957,-0.49881079958016716,-0.7777602849683445,-0.5999014035401277,-0.6048967187883252,-0.7186677641440069,, ,,0
-0.2050756298976785,-0.8204465820618376,0.11652004985739754,-0.15359383141357608,-0.03528438336504948,-0.186285846534327,-0.1411106968439157,-0.1389633109075908,-0.5821238055292414,-0.009608482348372045,1.0231478298481755,1.0278168637926413,-0.0406778046496001,-0.49881079958016716,-0.041426038122897385,0.3954936086756931,-0.6048967187883252,-0.33726372646127245,, ,,0
-0.2050756298976785,-0.8204465820618376,0.11652004985739754,-0.1349441675687101,-0.029249865347762034,-0.16658840612509426,-0.05800979598557409,-0.08057100000598601,-0.5821238055292414,-0.009608482348372045,1.0231478298481755,1.0278168637926413,-0.5947260833026949,-0.49881079958016716,-0.5673790715839311,-0.5003619023185456,-0.6048967187883252,-0.5661061490709132,, ,,0
-0.2050756298976785,1.3874662752480755,0.11652004985739754,-0.15607870835013737,-0.043256299272097634,-0.19236931388710352,-0.25191189798837116,-0.21681972544306383,-0.5821238055292414,-0.009608482348372045,1.0231478298481755,1.0278168637926413,-0.8321753455825928,-0.49881079958016716,-0.5673790715839311,-0.5999014035401277,-0.6048967187883252,-0.7186677641440069,, ,-0.18212649108787698,0
0.41797938003606333,0.0627185608621277,0.8314754426649719,-0.15714885949905716,-0.05554765965467785,-0.19842324984496365,-0.33501279884671276,-0.3141402436124051,-0.2544172793508638,-0.5766175772193014,-0.9773851729678827,-0.9729572625702527,2.412964572242677,-0.49881079958016716,2.483148522490064,2.4858231343289168,1.4489533325099677,2.408845344854415,, ,,0
0.41797938003606333,0.0627185608621277,0.8314754426649719,-0.15714885949905716,-0.05554765965467785,-0.19842324984496365,-0.33501279884671276,-0.3141402436124051,-0.2544172793508638,-0.5766175772193014,-0.9773851729678827,-0.9729572625702527,1.4631675231230858,-0.49881079958016716,1.5364330622602036,1.589967623334678,2.4074166897825044,1.4934756544158525,, ,,0
-0.2050756298976785,3.1537965610960064,0.11652004985739754,-0.03524552983330435,0.5325955226828429,-0.17346922114061336,0.3574947083061339,0.09460593269882832,-0.5821238055292414,-0.009608482348372045,1.0231478298481755,1.0278168637926413,-0.8321753455825928,-0.49881079958016716,-0.7777602849683445,-0.5999014035401277,-0.6048967187883252,-0.7186677641440069,, ,,0
0.41797938003606333,-0.8204465820618376,-2.0283461285653255,-0.15589333421012028,-0.050720045240847896,-0.19617886383131794,-0.3073124985605989,-0.27521203634466856,-0.5821238055292414,-0.009608482348372045,-0.9773851729678827,-0.9729572625702527,-0.5947260833026949,-0.49881079958016716,-0.4621884648917243,-0.5999014035401277,-0.6048967187883252,-0.5661061490709132,, ,,0
-0.2050756298976785,-0.8204465820618376,0.11652004985739754,-0.14902504693210622,-0.012512018005075275,0.05014250116629847,0.30209410773390616,0.17246234723430134,-0.5821238055292414,-0.009608482348372045,1.0231478298481755,1.0278168637926413,-0.2781270669294979,-0.49881079958016716,-0.7777602849683445,-0.5999014035401277,-0.6048967187883252,-0.64238695660746,, ,,0
0.41797938003606333,-0.8204465820618376,-2.0283461285653255,-0.15670579641622148,-0.05148230014829473,-0.19617886383131794,-0.3073124985605989,-0.27521203634466856,-0.5821238055292414,-0.009608482348372045,-0.9773851729678827,-0.9729572625702527,-0.6738758373959942,-0.49881079958016716,-0.041426038122897385,-0.5999014035401277,-0.6048967187883252,-0.48982534153436624,, ,,0
-0.2050756298976785,-0.8204465820618376,0.11652004985739754,-0.04452476025695583,0.016231344129899142,-0.17568407575934267,0.025091104872767507,-0.022178689104381234,-0.5821238055292414,-0.009608482348372045,1.0231478298481755,1.0278168637926413,0.8299694903766918,-0.49881079958016716,-0.25180725150731087,-0.5999014035401277,-0.6048967187883252,-0.33726372646127245,, ,,0
0.41797938003606333,0.0627185608621277,0.8314754426649719,-0.15714885949905716,-0.05554765965467785,-0.19842324984496365,-0.33501279884671276,-0.3141402436124051,-0.2544172793508638,-0.5766175772193014,-0.9773851729678827,-0.9729572625702527,0.5925202280967939,-0.49881079958016716,0.06376456856930934,0.196414606232529,0.49048997523743104,0.6543867715138371,, ,,0
-0.2050756298976785,-0.8204465820618376,0.11652004985739754,-0.1535851968102565,-0.03528438336504948,-0.186285846534327,-0.1411106968439157,-0.1389633109075908,-0.5821238055292414,-0.009608482348372045,1.0231478298481755,1.0278168637926413,-0.4364265751160964,-0.49881079958016716,-0.25180725150731087,-0.10220389743221725,-0.6048967187883252,-0.33726372646127245,, ,,0
0.41797938003606333,0.0627185608621277,0.8314754426649719,-0.15714751034228847,-0.05554765965467785,-0.19842324984496365,-0.33501279884671276,-0.3141402436124051,-0.2544172793508638,-0.5766175772193014,-0.9773851729678827,-0.9729572625702527,0.5925202280967939,-0.49881079958016716,1.1156706354913766,1.1918096184483498,1.8597233427696263,0.6543867715138371,, ,,0
0.41797938003606333,0.0627185608621277,0.8314754426649719,-0.15714885949905716,-0.05554765965467785,-0.19842324984496365,-0.33501279884671276,-0.3141402436124051,-0.2544172793508638,-0.5766175772193014,-0.9773851729678827,-0.9729572625702527,0.909119244469991,-0.49881079958016716,1.5364330622602036,1.589967623334678,2.4074166897825044,0.9595100016600245,, ,,0
-0.2050756298976785,3.1537965610960064,0.11652004985739754,0.0673626993894443,0.5336436231805822,-0.17346922114061336,0.3574947083061339,0.09460593269882832,-0.5821238055292414,-0.009608482348372045,1.0231478298481755,1.0278168637926413,-0.8321753455825928,-0.49881079958016716,-0.5673790715839311,-0.5999014035401277,-0.6048967187883252,-0.7186677641440069,, ,,0
-0.2050756298976785,-0.8204465820618376,0.11652004985739754,-0.14823821870461,-0.0059058088072027025,0.10933818227620401,0.4128953088783616,0.25031876176977436,-0.5821238055292414,-0.009608482348372045,1.0231478298481755,1.0278168637926413,-0.7530255914892935,-0.49881079958016716,-0.5673790715839311,-0.5999014035401277,-0.6048967187883252,-0.7186677641440069,, ,,0
-0.2050756298976785,-0.8204465820618376,0.11652004985739754,-0.06380609930091942,-0.03528438336504948,-0.186285846534327,-0.1411106968439157,-0.1389633109075908,-0.5821238055292414,-0.009608482348372045,1.0231478298481755,1.0278168637926413,-0.11982755874289935,-0.49881079958016716,-0.5673790715839311,-0.4008224010969635,-0.6048967187883252,-0.03214049631508494,, ,,0
-0.2050756298976785,-0.8204465820618376,0.11652004985739754,-0.1405639451729844,-0.014163570304543419,0.011279185456328058,0.2743938074477923,0.13353413996656482,-0.5821238055292414,-0.009608482348372045,1.0231478298481755,1.0278168637926413,-0.3572768210227971,-0.49881079958016716,-0.6725696782761378,-0.5999014035401277,-0.6048967187883252,-0.64238695660746,, ,,0
-0.2050756298976785,-0.8204465820618376,0.11652004985739754,-0.15564158155708394,-0.027217185594570474,-0.18063058440783814,-0.030309495699460225,-0.061106896372117754,-0.5821238055292414,-0.009608482348372045,1.0231478298481755,1.0278168637926413,-0.5947260833026949,-0.49881079958016716,-0.5673790715839311,-0.5999014035401277,-0.6048967187883252,-0.7186677641440069,, ,,0
0.41797938003606333,0.0627185608621277,0.8314754426649719,-0.1571472405109347,-0.05554765965467785,-0.19842324984496365,-0.33501279884671276,-0.3141402436124051,-0.2544172793508638,-0.5766175772193014,-0.9773851729678827,-0.9729572625702527,2.571264080429276,-0.49881079958016716,3.1142921626433044,3.083060141658409,1.1751066590035286,2.561406959927509,, ,,0
-0.2050756298976785,-0.8204465820618376,0.11652004985739754,0.2639170317172859,-0.04211291691092738,-0.19223642260997975,-0.19651129741614343,-0.21681972544306383,1.937826378532076,4.350495936831533,1.0231478298481755,1.0278168637926413,-0.6738758373959942,0.6920451834263169,-0.7777602849683445,-0.5999014035401277,-0.6048967187883252,-0.64238695660746,, ,,1
-0.2050756298976785,-0.8204465820618376,0.11652004985739754,0.021787644080607654,-0.04773454685334779,-0.19644464638556547,-0.2242115977022573,-0.2557479327108003,1.937826378532076,4.350495936831533,1.0231478298481755,1.0278168637926413,-0.7530255914892935,0.6920451834263169,-0.7777602849683445,-0.5999014035401277,-0.6048967187883252,-0.64238695660746,, ,,1
-0.2050756298976785,-0.8204465820618376,0.11652004985739754,0.08876221456024101,-0.04420911790640618,-0.19580972139486305,-0.2242115977022573,-0.23628382907693207,1.937826378532076,4.350495936831533,1.0231478298481755,1.0278168637926413,-0.5947260833026949,0.6920451834263169,-0.7777602849683445,-0.5999014035401277,-0.6048967187883252,-0.48982534153436624,, ,,1
-0.2050756298976785,-0.8204465820618376,0.11652004985739754,-0.00017527895679129697,-0.050402439029411716,-0.19644464638556547,-0.2242115977022573,-0.2557479327108003,1.937826378532076,4.350495936831533,1.0231478298481755,1.0278168637926413,-0.5155763292093957,0.6920451834263169,-0.7777602849683445,-0.5999014035401277,-0.6048967187883252,-0.5661061490709132,, ,,1
-0.2050756298976785,-0.8204465820618376,0.11652004985739754,0.0029531457584320376,-0.04773454685334779,-0.19644464638556547,-0.2242115977022573,-0.2557479327108003,1.937826378532076,4.350495936831533,1.0231478298481755,1.0278168637926413,-0.7530255914892935,0.6920451834263169,-0.7777602849683445,-0.5999014035401277,-0.6048967187883252,-0.64238695660746,, ,,1
-0.2050756298976785,-0.8204465820618376,0.11652004985739754,-0.011228650531261606,0.031127075446256047,-0.19644464638556547,-0.19651129741614343,-0.2557479327108003,1.937826378532076,4.350495936831533,1.0231478298481755,1.0278168637926413,-0.6738758373959942,0.6920451834263169,-0.7777602849683445,-0.5999014035401277,-0.6048967187883252,-0.5661061490709132,, ,,1
-0.2050756298976785,-0.8204465820618376,0.11652004985739754,0.07297546137852147,-0.04773454685334779,-0.19580972139486305,-0.2242115977022573,-0.23628382907693207,1.937826378532076,4.350495936831533,1.0231478298481755,1.0278168637926413,-0.5155763292093957,0.6920451834263169,-0.7777602849683445,-0.5999014035401277,-0.6048967187883252,-0.5661061490709132,, ,,1
-0.2050756298976785,0.5043011323241103,0.11652004985739754,0.3098050913964572,-0.04728989815733714,-0.193388147011719,-0.1411106968439157,-0.19735562180919555,1.937826378532076,4.350495936831533,1.0231478298481755,1.0278168637926413,-0.6738758373959942,0.6920451834263169,-0.7777602849683445,-0.5999014035401277,-0.6048967187883252,-0.5661061490709132,, ,,1
-0.2050756298976785,-0.8204465820618376,0.11652004985739754,0.004914819700097869,-0.04147770448805502,-0.19644464638556547,-0.2242115977022573,-0.2557479327108003,1.937826378532076,4.350495936831533,1.0231478298481755,1.0278168637926413,-0.5155763292093957,0.6920451834263169,-0.7777602849683445,-0.5999014035401277,-0.6048967187883252,-0.64238695660746,, ,,1
-0.2050756298976785,-0.8204465820618376,0.11652004985739754,0.5154859296017353,-0.051259975800289403,-0.19580972139486305,-0.2242115977022573,-0.23628382907693207,1.937826378532076,4.350495936831533,1.0231478298481755,1.0278168637926413,-0.7530255914892935,0.6920451834263169,-0.6725696782761378,-0.5003619023185456,-0.46797338203510563,-0.64238695660746,, ,,1
-0.2050756298976785,-0.8204465820618376,0.11652004985739754,0.02883806752239399,-0.04773454685334779,-0.19644464638556547,-0.2242115977022573,-0.2557479327108003,1.937826378532076,4.350495936831533,1.0231478298481755,1.0278168637926413,-0.4364265751160964,0.6920451834263169,-0.7777602849683445,-0.5999014035401277,-0.6048967187883252,-0.4135445339978194,, ,,1
-0.2050756298976785,-0.8204465820618376,0.11652004985739754,0.05438300178064766,-0.04773454685334779,-0.19580972139486305,-0.2242115977022573,-0.23628382907693207,1.937826378532076,4.350495936831533,1.0231478298481755,1.0278168637926413,-0.8321753455825928,0.6920451834263169,-0.7777602849683445,-0.5999014035401277,-0.6048967187883252,-0.7186677641440069,, ,,1
-0.2050756298976785,-0.8204465820618376,0.11652004985739754,0.01614277216043584,0.41797144097552497,-0.19278275341593298,0.08049170544499525,-0.1778915181753273,1.937826378532076,4.350495936831533,1.0231478298481755,1.0278168637926413,-0.5155763292093957,0.6920451834263169,-0.6725696782761378,-0.5003619023185456,-0.6048967187883252,-0.4135445339978194,, ,,1
-0.2050756298976785,-0.8204465820618376,0.11652004985739754,8.632059191163256,-0.0074620792432399915,-0.1944660429261673,-0.08571009627168795,-0.19735562180919555,1.937826378532076,4.350495936831533,1.0231478298481755,1.0278168637926413,-0.5155763292093957,0.6920451834263169,-0.6725696782761378,-0.5003619023185456,-0.46797338203510563,-0.5661061490709132,, ,,1
-0.2050756298976785,-0.8204465820618376,0.11652004985739754,0.046431611448734506,-0.04277988995494336,-0.19298947318034773,-0.19651129741614343,-0.23628382907693207,1.937826378532076,4.350495936831533,1.0231478298481755,1.0278168637926413,-0.7530255914892935,0.6920451834263169,-0.6725696782761378,-0.5999014035401277,-0.6048967187883252,-0.64238695660746,, ,,1
-0.2050756298976785,-0.8204465820618376,0.11652004985739754,0.038119186765521625,-0.04376446921039553,-0.1927679877184748,-0.19651129741614343,-0.23628382907693207,1.937826378532076,4.350495936831533,1.0231478298481755,1.0278168637926413,-0.7530255914892935,0.6920451834263169,-0.7777602849683445,-0.5999014035401277,-0.6048967187883252,-0.64238695660746,, ,,1
0.41797938003606333,-0.8204465820618376,0.8314754426649719,-0.15714831983634966,-0.05850139742103434,-0.19842324984496365,-0.33501279884671276,-0.3141402436124051,1.937826378532076,-0.5766175772193014,-0.9773851729678827,-0.9729572625702527,-0.7530255914892935,1.8829011664328013,-0.6725696782761378,-0.5999014035401277,-0.6048967187883252,-0.64238695660746,, ,,1
-0.2050756298976785,-0.8204465820618376,0.11652004985739754,0.05418575506106615,-0.050402439029411716,-0.19644464638556547,-0.2242115977022573,-0.2557479327108003,1.937826378532076,4.350495936831533,1.0231478298481755,1.0278168637926413,-0.5947260833026949,0.6920451834263169,-0.7777602849683445,-0.5999014035401277,-0.6048967187883252,-0.5661061490709132,, ,,1
0.41797938003606333,-0.8204465820618376,0.8314754426649719,-0.1571485896677034,-0.05808850934616731,-0.19842324984496365,-0.33501279884671276,-0.3141402436124051,1.937826378532076,-0.5766175772193014,-0.9773851729678827,-0.9729572625702527,-0.8321753455825928,1.8829011664328013,-0.7777602849683445,-0.5999014035401277,-0.6048967187883252,-0.7186677641440069,, ,,1
-0.2050756298976785,-0.8204465820618376,0.11652004985739754,0.027266839549585163,-0.051259975800289403,-0.19580972139486305,-0.2242115977022573,-0.23628382907693207,1.937826378532076,4.350495936831533,1.0231478298481755,1.0278168637926413,-0.6738758373959942,0.6920451834263169,-0.7777602849683445,-0.5999014035401277,-0.6048967187883252,-0.5661061490709132,, ,,1
-0.2050756298976785,1.3874662752480755,0.11652004985739754,0.10496720634025246,1.0231224359354532,-0.19390494642275585,0.46829590945058935,-0.1778915181753273,1.937826378532076,4.350495936831533,1.0231478298481755,1.0278168637926413,-0.6738758373959942,0.6920451834263169,-0.6725696782761378,-0.5003619023185456,-0.46797338203510563,-0.5661061490709132,, ,4.657748579619464,1
0.41797938003606333,-0.8204465820618376,0.8314754426649719,-0.15714831983634966,-0.05808850934616731,-0.19842324984496365,-0.33501279884671276,-0.3141402436124051,1.937826378532076,-0.5766175772193014,-0.9773851729678827,-0.9729572625702527,-0.7530255914892935,1.8829011664328013,-0.6725696782761378,-0.5999014035401277,-0.6048967187883252,-0.64238695660746,, ,,1
0.521821881691687,-0.8204465820618376,0.8314754426649719,-0.15714751034228847,-0.05656399953127363,-0.19842324984496365,-0.33501279884671276,-0.3141402436124051,1.937826378532076,-0.5766175772193014,-0.9773851729678827,-0.9729572625702527,-0.4364265751160964,1.8829011664328013,-0.6725696782761378,-0.5003619023185456,-0.46797338203510563,-0.33726372646127245,, ,,1
-0.2050756298976785,-0.8204465820618376,0.11652004985739754,0.200931647971296,1.4569407601361333,-0.19327002143205343,0.7175986120256141,-0.15842741454145903,1.937826378532076,4.350495936831533,1.0231478298481755,1.0278168637926413,-0.6738758373959942,0.6920451834263169,-0.7777602849683445,-0.5999014035401277,-0.6048967187883252,-0.7186677641440069,, ,,1
-0.2050756298976785,-0.8204465820618376,0.11652004985739754,0.11465172345721647,-0.05100589083114046,-0.19580972139486305,-0.2242115977022573,-0.23628382907693207,1.937826378532076,4.350495936831533,1.0231478298481755,1.0278168637926413,-0.7530255914892935,0.6920451834263169,0.2741457819537228,-0.5999014035401277,-0.6048967187883252,-0.64238695660746,, ,,1
0.41797938003606333,-0.8204465820618376,0.8314754426649719,-0.1571485896677034,-0.0428434111972306,-0.19842324984496365,-0.33501279884671276,-0.3141402436124051,1.937826378532076,-0.5766175772193014,-0.9773851729678827,-0.9729572625702527,1.779766539496283,1.8829011664328013,-0.35699785819951757,-0.2017433986537993,-0.6048967187883252,1.7985988845620402,, ,,1
-0.2050756298976785,-0.8204465820618376,0.11652004985739754,-0.10935659995656602,-0.05145053952715111,-0.19644464638556547,-0.2242115977022573,-0.2557479327108003,1.937826378532076,4.350495936831533,1.0231478298481755,1.0278168637926413,-0.19897731283619863,0.6920451834263169,-0.5673790715839311,-0.4008224010969635,-0.6048967187883252,-0.10842130385163182,, ,,1
0.41797938003606333,-0.8204465820618376,0.8314754426649719,-0.15714751034228847,-0.05808850934616731,-0.19842324984496365,-0.33501279884671276,-0.3141402436124051,1.937826378532076,-0.5766175772193014,-0.9773851729678827,-0.9729572625702527,-0.11982755874289935,1.8829011664328013,-0.6725696782761378,-0.5003619023185456,-0.6048967187883252,-0.03214049631508494,, ,,1
-0.2050756298976785,-0.8204465820618376,0.11652004985739754,0.07897435203479583,-0.04773454685334779,-0.19580972139486305,-0.2242115977022573,-0.23628382907693207,1.937826378532076,4.350495936831533,1.0231478298481755,1.0278168637926413,-0.7530255914892935,0.6920451834263169,-0.6725696782761378,-0.5999014035401277,-0.6048967187883252,-0.64238695660746,, ,,1
