duration,src_bytes,dst_bytes,encoded_protocol_type,encoded_service,encoded_flag,encoded_source,encodedCategory
-0.03898754075382934,-0.01003248910708615,-0.2709674932128316,0.7948418899987082,0.6778371980215113,-0.9095106843855589,0.22020361738076566,6
-0.03919530207278396,-0.006004633629083425,-0.256661188610498,0.0341656480750194,0.6778371980215113,-0.16991426417997643,0.22020361738076566,6
-0.039530523001657686,-0.0021015541088231764,-0.19387470439476545,0.0341656480750194,0.6778371980215113,-0.16991426417997643,0.22020361738076566,6
-0.039516391478763985,-0.010303931541473289,-0.26248087754916405,0.0341656480750194,-1.6780964654573034,-0.16991426417997643,0.22020361738076566,6
-0.039569305737783146,-0.010299553437692852,-0.2725800535581813,0.7948418899987082,0.6778371980215113,0.07661787588855107,0.22020361738076566,6
-0.03949699041986264,-0.004877271905620706,0.1670493790554353,0.0341656480750194,0.6778371980215113,-0.16991426417997643,0.22020361738076566,6
-0.039561489221368526,-0.01003248910708615,-0.2710088409139944,0.7948418899987082,0.6778371980215113,-0.9095106843855589,0.22020361738076566,6
-0.03918614936073953,-0.010008409536293741,-0.27119490556922704,0.0341656480750194,0.6778371980215113,-0.16991426417997643,0.22020361738076566,4
-0.03956192815935272,-0.0056106042888440285,-0.2598863093011975,0.0341656480750194,0.6778371980215113,-0.16991426417997643,0.22020361738076566,6
-0.038589209663617896,-0.007442840720957224,-0.2532396663392752,0.0341656480750194,-1.728222713616427,-0.16991426417997643,0.22020361738076566,6
-0.03812843080939035,-0.007790899971502024,-0.26905516203405144,0.0341656480750194,-1.728222713616427,-0.16991426417997643,0.22020361738076566,6
-0.03956930801798047,-0.0073147811853794195,-0.2725800535581813,0.0341656480750194,-1.6279702172981796,4.5141963971220465,-4.541251464869657,6
-0.03840801720384157,-0.0089248288506354,-0.2200271253802451,0.0341656480750194,-1.4775914728208084,-0.16991426417997643,0.22020361738076566,6
-0.03956929775709253,-0.010435274654886422,-0.2725800535581813,-5.290568045390802,0.6778371980215113,0.07661787588855107,0.22020361738076566,1
-0.03932354037008801,-0.009673484597090254,-0.27119490556922704,0.0341656480750194,-1.4775914728208084,-0.16991426417997643,0.22020361738076566,3
-0.03868937303141349,-0.0020993650569329577,-0.19530120008488253,0.0341656480750194,0.6778371980215113,-0.16991426417997643,0.22020361738076566,6
-0.034091395038109346,0.0040715722215940425,2.560853864025953,0.0341656480750194,0.6778371980215113,-0.16991426417997643,0.22020361738076566,6
-0.03903099561426448,-0.009704131323553319,-0.2701612130401567,0.0341656480750194,0.6778371980215113,-0.16991426417997643,0.22020361738076566,3
-0.037355554507316105,-0.007442840720957224,-0.2532396663392752,0.0341656480750194,-1.728222713616427,-0.16991426417997643,0.22020361738076566,6
-0.039514772538666434,-0.0008822522059712649,-0.2703886253965522,0.0341656480750194,-1.6780964654573034,-0.16991426417997643,0.22020361738076566,6
-0.039141911252524815,-0.004165830041299573,-0.2311806677689141,0.0341656480750194,0.2768272127485216,-0.16991426417997643,0.22020361738076566,6
-0.039511564301036514,-0.007871894891440122,-0.15103848599009045,0.0341656480750194,0.6778371980215113,-0.16991426417997643,0.22020361738076566,6
-0.038092258899196846,0.0012279938161997275,2.082988144762024,0.0341656480750194,0.6778371980215113,-0.16991426417997643,0.22020361738076566,6
-0.03934912532412251,-0.008292192854362146,-0.2598449616000347,0.0341656480750194,0.6778371980215113,-0.16991426417997643,0.22020361738076566,6
0.017440631167352345,-0.010233881880986286,-0.2725800535581813,-4.403112429813165,0.6778371980215113,1.062746436162661,0.22020361738076566,6
-0.03924099608698781,-0.0053325946987862315,0.15527562114932408,0.0341656480750194,0.6778371980215113,-0.16991426417997643,0.22020361738076566,6
-0.039470143376611255,-0.0069437368899873215,-0.05712751972404986,0.0341656480750194,0.6778371980215113,-0.16991426417997643,0.22020361738076566,6
-0.039031491557181684,0.030732035192569684,-0.2556481699320091,0.0341656480750194,0.12644846827115047,-0.16991426417997643,0.22020361738076566,6
-0.03839786120497613,-0.008810998152344018,-0.2200271253802451,0.0341656480750194,-1.4775914728208084,-0.16991426417997643,0.22020361738076566,6
-0.03956401796019694,-0.009520250964774933,-0.2608889910543957,0.0341656480750194,0.6778371980215113,-0.16991426417997643,0.22020361738076566,6
-0.038485753690891536,0.017939215946130595,-0.26926190053986554,0.0341656480750194,0.6778371980215113,-0.16991426417997643,0.22020361738076566,4
-0.03942407312984952,-0.01003248910708615,-0.2709674932128316,0.7948418899987082,0.6778371980215113,-0.9095106843855589,0.22020361738076566,6
-0.03954363983674377,-0.007442840720957224,-0.2532396663392752,0.0341656480750194,-1.728222713616427,-0.16991426417997643,0.22020361738076566,6
-0.03955448787549598,-0.008968609888439777,-0.2640831009692231,0.0341656480750194,0.6778371980215113,-0.16991426417997643,0.22020361738076566,6
-0.039514136363614026,-0.010303931541473289,-0.2628219960837573,0.0341656480750194,-1.6780964654573034,-0.16991426417997643,0.22020361738076566,6
-0.033242157207969386,0.01677026223675372,5.385790829021128,0.0341656480750194,0.6778371980215113,-0.16991426417997643,0.22020361738076566,6
-0.039207455524502145,0.003616249428428517,2.560853864025953,0.0341656480750194,0.6778371980215113,-0.16991426417997643,0.22020361738076566,6
-0.038422508997911914,-0.0089248288506354,-0.2200271253802451,0.0341656480750194,-1.4775914728208084,-0.16991426417997643,0.22020361738076566,6
-0.03765043076489984,-0.0089248288506354,-0.2200271253802451,0.0341656480750194,-1.4775914728208084,-0.16991426417997643,0.22020361738076566,6
-0.03842119674435397,-0.009395475007032458,-0.2707504177817268,0.0341656480750194,0.6778371980215113,-0.16991426417997643,0.22020361738076566,4
-0.03946861564440653,-0.0053325946987862315,0.14278861539815435,0.0341656480750194,0.6778371980215113,-0.16991426417997643,0.22020361738076566,6
-0.03898524687532493,0.0035024187301371354,2.560853864025953,0.0341656480750194,0.6778371980215113,-0.16991426417997643,0.22020361738076566,6
-0.03927138427667791,-0.010190100843181909,-0.22697353917559782,0.0341656480750194,-1.6780964654573034,-0.16991426417997643,0.22020361738076566,6
-0.03158861739628427,-0.009688807960321786,-0.27083311318405245,0.0341656480750194,0.12644846827115047,4.5141963971220465,-4.541251464869657,6
-0.038422521538997174,-0.0021124993682742708,-0.19212776402063658,0.0341656480750194,0.6778371980215113,-0.16991426417997643,0.22020361738076566,6
-0.03734085749548692,0.00392052764116894,2.559623769916359,0.0341656480750194,0.6778371980215113,-0.16991426417997643,0.22020361738076566,6
-0.03952375081561584,-0.006357070983408664,0.008904759032963607,0.0341656480750194,0.6778371980215113,-0.16991426417997643,0.22020361738076566,6
-0.03956365768902031,-0.01003248910708615,-0.2710088409139944,0.7948418899987082,0.6778371980215113,-0.9095106843855589,0.22020361738076566,6
-0.03956930801798047,-0.010347712579277666,-0.2659230736709683,0.0341656480750194,-1.4775914728208084,4.5141963971220465,-4.541251464869657,6
-0.03947608329063111,-0.008968609888439777,-0.2640831009692231,0.0341656480750194,0.6778371980215113,-0.16991426417997643,0.22020361738076566,6
-0.038151347932559886,-0.008810998152344018,-0.2200271253802451,0.0341656480750194,-1.4775914728208084,-0.16991426417997643,0.22020361738076566,6
-0.039315201688487,-0.0008822522059712649,-0.27092614551166877,0.0341656480750194,-1.6780964654573034,-0.16991426417997643,0.22020361738076566,6
-0.03928915841479108,0.03044745844684123,-0.2551106498168925,0.0341656480750194,0.12644846827115047,-0.16991426417997643,0.22020361738076566,6
-0.03931326238066593,-0.008968609888439777,-0.2640831009692231,0.0341656480750194,0.6778371980215113,-0.16991426417997643,0.22020361738076566,6
-0.03842325006204107,-0.0089248288506354,-0.2200271253802451,0.0341656480750194,-1.4775914728208084,-0.16991426417997643,0.22020361738076566,6
-0.038422693693894866,-0.0089248288506354,-0.2200271253802451,0.0341656480750194,-1.4775914728208084,-0.16991426417997643,0.22020361738076566,6
-0.039563745476617146,-0.0057244349871354095,-0.2598863093011975,0.0341656480750194,0.6778371980215113,-0.16991426417997643,0.22020361738076566,6
-0.037207183207770826,-0.002092797901262301,-0.19563198169418503,0.0341656480750194,0.6778371980215113,-0.16991426417997643,0.22020361738076566,6
-0.03956365084842835,-0.01003248910708615,-0.27092614551166877,0.7948418899987082,0.6778371980215113,-0.9095106843855589,0.22020361738076566,6
-0.039255971282890094,-0.008968609888439777,-0.2640831009692231,0.0341656480750194,0.6778371980215113,-0.16991426417997643,0.22020361738076566,6
-0.03956930801798047,-0.010370697624124965,-0.27105535707780254,0.0341656480750194,-1.4775914728208084,4.5141963971220465,-4.541251464869657,6
-0.03108047542341427,0.00956609246604341,5.350138773693492,0.0341656480750194,-1.4775914728208084,-0.16991426417997643,0.22020361738076566,6
-0.03951712684239984,0.030055618158492052,-0.2551106498168925,0.0341656480750194,0.12644846827115047,-0.16991426417997643,0.22020361738076566,6
-0.038407528101516326,-0.0089248288506354,-0.2200271253802451,0.0341656480750194,-1.4775914728208084,-0.16991426417997643,0.22020361738076566,6
